Date,Time,Latitude,Longitude,Temperature_2m_C,Dewpoint_2m_C,CAPE_J_kg,Mean_Sea_Level_Pressure_Pa,Surface_Pressure_Pa,Sea_Surface_Temperature_C,Total_Cloud_Cover,Boundary_Layer_Height_m,Total_Column_Water_Vapour_kg_m2,Wind_U_10m_ms,Wind_V_10m_ms,Total_Precipitation_m,Convective_Precipitation_m,Surface_Net_Solar_Radiation_J_m2,Surface_Solar_Radiation_Downwards_J_m2,Wind_Speed_10m_ms,Wind_Direction_deg,Lightning_Count,Lightning_Location
20-05-2025,12:49:00,52.503,-7.173,15.994293,10.684479,305.75,102228.31,100900.19,0.0,0.9844055,945.92883,19.097584,-0.86846924,2.2080078,0.00016880035,8.249283e-05,1618112.0,2046720.0,2.3726647,338.52893,5,Land
20-05-2025,12:49:00,52.723,-7.852,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:49:00,52.719,-7.81,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:49:00,53.091,-8.467,15.935699,11.457916,490.25,102148.06,100928.19,0.0,0.8711548,697.80383,20.029224,0.050476074,0.16992188,0.00047016144,0.0002799034,1656832.0,1993536.0,0.17726047,16.544294,5,Land
20-05-2025,12:49:00,52.376,-9.764,15.808746,11.037994,141.75,102191.06,101869.19,0.0,0.97457886,595.17883,20.921803,2.1950073,-0.119140625,0.00041389465,0.00032281876,1616832.0,1809920.0,2.1982384,93.10684,5,Land
20-05-2025,12:49:00,52.723,-7.863,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:49:00,52.713,-7.852,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:49:00,52.317,-7.39,15.916168,11.284088,257.375,102242.06,100999.19,0.0,1.0,796.42883,18.849537,-0.6350708,2.9208984,8.773804e-05,8.6545944e-05,1697280.0,2067840.0,2.9891407,347.7335,5,Land
20-05-2025,12:49:00,52.208,-7.688,15.832184,10.643463,149.875,102226.31,100744.19,0.0,0.99575806,721.80383,18.619068,-0.07354736,3.1445312,0.00012779236,0.0001103878,1598976.0,1958016.0,3.1453912,358.66016,5,Land
20-05-2025,12:49:00,52.694,-7.882,15.324371,10.858307,356.375,102171.56,100370.19,0.0,0.953125,574.55383,20.193287,-0.47979736,1.5761719,0.0006303787,0.00026369095,1300480.0,1661952.0,1.6475811,343.0694,5,Land
20-05-2025,12:49:00,52.35,-7.435,15.916168,11.284088,257.375,102242.06,100999.19,0.0,1.0,796.42883,18.849537,-0.6350708,2.9208984,8.773804e-05,8.6545944e-05,1697280.0,2067840.0,2.9891407,347.7335,5,Land
20-05-2025,12:49:00,52.331,-7.41,15.916168,11.284088,257.375,102242.06,100999.19,0.0,1.0,796.42883,18.849537,-0.6350708,2.9208984,8.773804e-05,8.6545944e-05,1697280.0,2067840.0,2.9891407,347.7335,5,Land
20-05-2025,12:49:00,52.34,-7.438,15.916168,11.284088,257.375,102242.06,100999.19,0.0,1.0,796.42883,18.849537,-0.6350708,2.9208984,8.773804e-05,8.6545944e-05,1697280.0,2067840.0,2.9891407,347.7335,5,Land
20-05-2025,12:49:00,52.204,-7.709,15.832184,10.643463,149.875,102226.31,100744.19,0.0,0.99575806,721.80383,18.619068,-0.07354736,3.1445312,0.00012779236,0.0001103878,1598976.0,1958016.0,3.1453912,358.66016,5,Land
20-05-2025,12:50:00,52.854,-8.148,15.849762,10.698151,345.75,102158.31,100624.19,0.0,0.93536377,541.30383,20.027271,0.07684326,1.6533203,0.0003862381,0.00016999245,1389632.0,1760960.0,1.6551051,2.6610866,5,Land
20-05-2025,12:50:00,52.858,-8.165,15.849762,10.698151,345.75,102158.31,100624.19,0.0,0.93536377,541.30383,20.027271,0.07684326,1.6533203,0.0003862381,0.00016999245,1389632.0,1760960.0,1.6551051,2.6610866,5,Land
20-05-2025,12:50:00,52.693,-7.846,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:50:00,52.827,-7.266,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:50:00,52.831,-7.223,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:50:00,52.821,-7.237,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:50:00,52.824,-7.23,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:50:00,52.85,-8.138,15.849762,10.698151,345.75,102158.31,100624.19,0.0,0.93536377,541.30383,20.027271,0.07684326,1.6533203,0.0003862381,0.00016999245,1389632.0,1760960.0,1.6551051,2.6610866,5,Land
20-05-2025,12:50:00,52.759,-9.486,15.869293,11.1024475,224.75,102207.56,101783.19,0.0,0.87979126,573.42883,20.040943,2.0377808,-1.9345703,0.0006418228,0.0005021095,2053376.0,2325632.0,2.8098242,133.51166,5,Land
20-05-2025,12:50:00,52.84,-7.198,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:50:00,52.843,-7.197,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:50:00,52.718,-7.812,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:50:00,52.72,-7.84,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:50:00,52.81,-7.26,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:50:00,52.702,-7.86,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:51:00,52.765,-9.492,15.869293,11.1024475,224.75,102207.56,101783.19,0.0,0.87979126,573.42883,20.040943,2.0377808,-1.9345703,0.0006418228,0.0005021095,2053376.0,2325632.0,2.8098242,133.51166,5,Land
20-05-2025,12:51:00,52.827,-7.258,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:51:00,52.825,-7.267,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:51:00,52.322,-7.404,15.916168,11.284088,257.375,102242.06,100999.19,0.0,1.0,796.42883,18.849537,-0.6350708,2.9208984,8.773804e-05,8.6545944e-05,1697280.0,2067840.0,2.9891407,347.7335,5,Land
20-05-2025,12:51:00,52.321,-7.371,15.175934,10.434479,97.375,102258.81,101315.19,0.0,1.0,689.30383,18.31438,-0.6790161,2.8896484,2.193451e-05,2.193451e-05,1872256.0,2194880.0,2.968355,346.77643,5,Land
20-05-2025,12:51:00,52.743,-9.431,15.869293,11.1024475,224.75,102207.56,101783.19,0.0,0.87979126,573.42883,20.040943,2.0377808,-1.9345703,0.0006418228,0.0005021095,2053376.0,2325632.0,2.8098242,133.51166,5,Land
20-05-2025,12:51:00,52.825,-7.247,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:51:00,52.87,-8.169,15.849762,10.698151,345.75,102158.31,100624.19,0.0,0.93536377,541.30383,20.027271,0.07684326,1.6533203,0.0003862381,0.00016999245,1389632.0,1760960.0,1.6551051,2.6610866,5,Land
20-05-2025,12:51:00,52.856,-8.134,15.849762,10.698151,345.75,102158.31,100624.19,0.0,0.93536377,541.30383,20.027271,0.07684326,1.6533203,0.0003862381,0.00016999245,1389632.0,1760960.0,1.6551051,2.6610866,5,Land
20-05-2025,12:51:00,52.324,-7.361,15.175934,10.434479,97.375,102258.81,101315.19,0.0,1.0,689.30383,18.31438,-0.6790161,2.8896484,2.193451e-05,2.193451e-05,1872256.0,2194880.0,2.968355,346.77643,5,Land
20-05-2025,12:51:00,52.705,-7.868,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:51:00,52.712,-7.844,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:52:00,52.832,-7.216,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:52:00,52.696,-7.874,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:52:00,52.713,-7.841,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:52:00,52.709,-7.849,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:52:00,52.475,-7.242,15.994293,10.684479,305.75,102228.31,100900.19,0.0,0.9844055,945.92883,19.097584,-0.86846924,2.2080078,0.00016880035,8.249283e-05,1618112.0,2046720.0,2.3726647,338.52893,5,Land
20-05-2025,12:52:00,52.485,-7.255,15.994293,10.684479,305.75,102228.31,100900.19,0.0,0.9844055,945.92883,19.097584,-0.86846924,2.2080078,0.00016880035,8.249283e-05,1618112.0,2046720.0,2.3726647,338.52893,5,Land
20-05-2025,12:52:00,52.706,-7.85,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:52:00,52.816,-7.31,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:52:00,52.804,-7.342,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:52:00,52.809,-7.307,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:52:00,52.828,-7.295,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:52:00,52.707,-7.847,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:52:00,52.738,-7.796,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:52:00,52.712,-7.833,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:52:00,52.713,-7.84,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:53:00,52.834,-7.272,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:53:00,52.711,-7.861,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:53:00,52.744,-9.464,15.869293,11.1024475,224.75,102207.56,101783.19,0.0,0.87979126,573.42883,20.040943,2.0377808,-1.9345703,0.0006418228,0.0005021095,2053376.0,2325632.0,2.8098242,133.51166,5,Land
20-05-2025,12:53:00,52.722,-7.83,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:53:00,52.85,-8.159,15.849762,10.698151,345.75,102158.31,100624.19,0.0,0.93536377,541.30383,20.027271,0.07684326,1.6533203,0.0003862381,0.00016999245,1389632.0,1760960.0,1.6551051,2.6610866,5,Land
20-05-2025,12:53:00,52.469,-7.129,15.994293,10.684479,305.75,102228.31,100900.19,0.0,0.9844055,945.92883,19.097584,-0.86846924,2.2080078,0.00016880035,8.249283e-05,1618112.0,2046720.0,2.3726647,338.52893,5,Land
20-05-2025,12:53:00,52.714,-7.838,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:53:00,52.713,-7.854,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:53:00,52.833,-7.221,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:53:00,52.757,-9.396,15.869293,11.1024475,224.75,102207.56,101783.19,0.0,0.87979126,573.42883,20.040943,2.0377808,-1.9345703,0.0006418228,0.0005021095,2053376.0,2325632.0,2.8098242,133.51166,5,Land
20-05-2025,12:53:00,52.704,-7.853,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:53:00,52.71,-7.848,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:54:00,52.695,-7.809,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:54:00,52.754,-7.808,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:54:00,52.769,-7.76,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:54:00,52.841,-7.229,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:54:00,52.839,-7.274,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:54:00,52.712,-7.847,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:54:00,52.748,-7.814,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:54:00,52.723,-7.846,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:54:00,52.69,-7.863,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:54:00,52.726,-7.851,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:55:00,52.842,-7.227,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:55:00,52.73,-7.812,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:55:00,52.704,-7.824,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:55:00,52.7,-7.796,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:55:00,52.837,-7.226,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:55:00,52.736,-7.807,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:55:00,52.7,-7.888,15.324371,10.858307,356.375,102171.56,100370.19,0.0,0.953125,574.55383,20.193287,-0.47979736,1.5761719,0.0006303787,0.00026369095,1300480.0,1661952.0,1.6475811,343.0694,5,Land
20-05-2025,12:55:00,52.717,-7.827,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:55:00,52.717,-7.821,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:55:00,52.835,-7.273,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:55:00,52.698,-7.882,15.324371,10.858307,356.375,102171.56,100370.19,0.0,0.953125,574.55383,20.193287,-0.47979736,1.5761719,0.0006303787,0.00026369095,1300480.0,1661952.0,1.6475811,343.0694,5,Land
20-05-2025,12:55:00,52.836,-7.268,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:56:00,52.71,-7.804,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:56:00,52.317,-7.386,15.916168,11.284088,257.375,102242.06,100999.19,0.0,1.0,796.42883,18.849537,-0.6350708,2.9208984,8.773804e-05,8.6545944e-05,1697280.0,2067840.0,2.9891407,347.7335,5,Land
20-05-2025,12:56:00,52.694,-7.833,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:56:00,52.706,-7.861,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:56:00,52.832,-7.228,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:56:00,52.714,-7.799,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:56:00,52.701,-7.839,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:56:00,52.343,-7.362,15.175934,10.434479,97.375,102258.81,101315.19,0.0,1.0,689.30383,18.31438,-0.6790161,2.8896484,2.193451e-05,2.193451e-05,1872256.0,2194880.0,2.968355,346.77643,5,Land
20-05-2025,12:56:00,52.761,-7.42,15.265778,10.911041,371.625,102204.81,100454.19,0.0,0.97662354,836.92883,20.285084,-1.1585083,1.7265625,0.0009937286,0.00039887428,1360768.0,1723072.0,2.079221,326.13873,5,Land
20-05-2025,12:56:00,52.713,-7.825,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:56:00,52.722,-7.791,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:57:00,53.086,-8.425,15.935699,11.457916,490.25,102148.06,100928.19,0.0,0.8711548,697.80383,20.029224,0.050476074,0.16992188,0.00047016144,0.0002799034,1656832.0,1993536.0,0.17726047,16.544294,5,Land
20-05-2025,12:57:00,52.737,-7.799,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:57:00,52.751,-7.798,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:57:00,52.693,-7.838,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:57:00,52.673,-7.923,15.324371,10.858307,356.375,102171.56,100370.19,0.0,0.953125,574.55383,20.193287,-0.47979736,1.5761719,0.0006303787,0.00026369095,1300480.0,1661952.0,1.6475811,343.0694,5,Land
20-05-2025,12:57:00,52.686,-7.86,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:57:00,52.718,-7.798,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:57:00,52.69,-7.853,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:57:00,52.838,-7.253,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:57:00,52.837,-7.268,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
20-05-2025,12:58:00,52.749,-7.753,15.164215,11.143463,371.125,102187.81,100392.19,0.0,0.98083496,742.42883,20.378834,-1.0686646,1.6494141,0.001086235,0.0004529953,1310400.0,1674752.0,1.9653525,327.06058,5,Land
20-05-2025,12:58:00,52.856,-7.218,15.675934,10.45401,429.625,102221.56,100717.19,0.0,0.95443726,928.17883,20.185474,-1.2366333,1.6044922,0.0005092621,0.00019001961,1468800.0,1842368.0,2.0257485,322.3774,5,Land
